"X","Y","Z"
-3.637359,50.295396,0.000000
-3.647572,50.274563,0.000000
-3.653310,50.251044,0.000000
-3.645619,50.226020,0.000000
-3.660634,50.221015,0.000000
-3.700917,50.213528,0.000000
-3.718007,50.212388,0.000000
-3.740387,50.215888,0.000000
-3.758616,50.221747,0.000000
-3.774241,50.222968,0.000000
-3.788971,50.212388,0.000000
-3.826324,50.234198,0.000000
-3.884185,50.280463,0.000000
-3.949941,50.318996,0.000000
-3.961008,50.322252,0.000000
-3.970204,50.320746,0.000000
-3.995758,50.311428,0.000000
-4.005605,50.309231,0.000000
-4.011342,50.306952,0.000000
-4.024770,50.297187,0.000000
-4.032948,50.294908,0.000000
-4.044057,50.296454,0.000000
-4.054351,50.300360,0.000000
-4.070221,50.309231,0.000000
-4.067942,50.312812,0.000000
-4.064036,50.322252,0.000000
-4.086008,50.326239,0.000000
-4.108266,50.336615,0.000000
-4.118723,50.351874,0.000000
-4.104970,50.370673,0.000000
-4.141754,50.369045,0.000000
-4.152740,50.370673,0.000000
-4.165517,50.376370,0.000000
-4.171457,50.382799,0.000000
-4.175771,50.390855,0.000000
-4.183827,50.401068,0.000000
-4.191477,50.417629,0.000000
-4.183909,50.431708,0.000000
-4.170318,50.445136,0.000000
-4.159535,50.459418,0.000000
-4.179433,50.453070,0.000000
-4.189565,50.453681,0.000000
-4.200551,50.459418,0.000000
-4.203684,50.451402,0.000000
-4.204742,50.448676,0.000000
-4.212392,50.441474,0.000000
-4.222524,50.437974,0.000000
-4.234731,50.438300,0.000000
-4.234731,50.432115,0.000000
-4.220204,50.425849,0.000000
-4.216135,50.415717,0.000000
-4.219716,50.405097,0.000000
-4.228505,50.397366,0.000000
-4.241444,50.394680,0.000000
-4.289906,50.397366,0.000000
-4.273020,50.381903,0.000000
-4.216176,50.387763,0.000000
-4.193756,50.376899,0.000000
-4.228505,50.370673,0.000000
-4.228505,50.363837,0.000000
-4.220123,50.365302,0.000000
-4.200551,50.363837,0.000000
-4.207997,50.356391,0.000000
-4.180043,50.356391,0.000000
-4.180043,50.350165,0.000000
-4.191314,50.347561,0.000000
-4.197987,50.342231,0.000000
-4.199127,50.335395,0.000000
-4.193756,50.328437,0.000000
-4.193756,50.322252,0.000000
-4.214996,50.323147,0.000000
-4.225697,50.335395,0.000000
-4.235097,50.349555,0.000000
-4.252349,50.356391,0.000000
-4.337717,50.370673,0.000000
-4.383697,50.367499,0.000000
-4.456207,50.338202,0.000000
-4.495351,50.328437,0.000000
-4.659820,50.322252,0.000000
-4.659576,50.320624,0.000000
-4.662709,50.317776,0.000000
-4.667795,50.315334,0.000000
-4.673451,50.315416,0.000000
-4.687164,50.342719,0.000000
-4.694325,50.343451,0.000000
-4.700185,50.340888,0.000000
-4.705556,50.337551,0.000000
-4.711334,50.335883,0.000000
-4.731557,50.334662,0.000000
-4.752105,50.330308,0.000000
-4.763295,50.322089,0.000000
-4.755442,50.309231,0.000000
-4.755442,50.301744,0.000000
-4.762359,50.298041,0.000000
-4.771637,50.291571,0.000000
-4.779856,50.284329,0.000000
-4.783355,50.277899,0.000000
-4.781890,50.271796,0.000000
-4.776519,50.265082,0.000000
-4.776519,50.260810,0.000000
-4.788442,50.242092,0.000000
-4.790151,50.236558,0.000000
-4.800160,50.229560,0.000000
-4.849721,50.234565,0.000000
-4.868723,50.229438,0.000000
-4.887318,50.214993,0.000000
-4.904775,50.208441,0.000000
-4.947255,50.199368,0.000000
-4.960683,50.190497,0.000000
-5.002431,50.144110,0.000000
-5.014556,50.156562,0.000000
-5.020375,50.191962,0.000000
-5.033193,50.199368,0.000000
-5.052968,50.195787,0.000000
-5.053619,50.186916,0.000000
-5.051869,50.175523,0.000000
-5.064565,50.164618,0.000000
-5.064565,50.158393,0.000000
-5.058502,50.155463,0.000000
-5.043446,50.144110,0.000000
-5.051869,50.144599,0.000000
-5.058461,50.142727,0.000000
-5.070790,50.137274,0.000000
-5.080312,50.132717,0.000000
-5.081614,50.125393,0.000000
-5.080963,50.117174,0.000000
-5.085032,50.109931,0.000000
-5.093902,50.105536,0.000000
-5.125966,50.096340,0.000000
-5.114654,50.096625,0.000000
-5.106068,50.095120,0.000000
-5.091868,50.089504,0.000000
-5.086903,50.089057,0.000000
-5.075347,50.090481,0.000000
-5.070790,50.089504,0.000000
-5.068471,50.085150,0.000000
-5.064931,50.071845,0.000000
-5.060862,50.069037,0.000000
-5.056508,50.060614,0.000000
-5.069488,50.042182,0.000000
-5.098053,50.014390,0.000000
-5.107289,50.013007,0.000000
-5.127431,50.015448,0.000000
-5.139638,50.014390,0.000000
-5.146474,50.010565,0.000000
-5.176137,49.987942,0.000000
-5.187734,49.964504,0.000000
-5.191151,49.959133,0.000000
-5.200103,49.961371,0.000000
-5.210357,49.966742,0.000000
-5.240387,49.988349,0.000000
-5.245229,49.993109,0.000000
-5.249501,50.000067,0.000000
-5.253041,50.012641,0.000000
-5.252268,50.020697,0.000000
-5.252675,50.027777,0.000000
-5.259755,50.037665,0.000000
-5.288401,50.067694,0.000000
-5.304351,50.080268,0.000000
-5.323964,50.089504,0.000000
-5.384185,50.107978,0.000000
-5.424713,50.112738,0.000000
-5.458119,50.125881,0.000000
-5.474843,50.130439,0.000000
-5.495676,50.129625,0.000000
-5.521840,50.123725,0.000000
-5.540924,50.113471,0.000000
-5.540639,50.099758,0.000000
-5.534657,50.082343,0.000000
-5.545562,50.068915,0.000000
-5.563466,50.059638,0.000000
-5.578440,50.054755,0.000000
-5.619456,50.046210,0.000000
-5.667388,50.042873,0.000000
-5.705149,50.052314,0.000000
-5.715647,50.082709,0.000000
-5.705963,50.083482,0.000000
-5.698801,50.085395,0.000000
-5.694488,50.089504,0.000000
-5.694407,50.095771,0.000000
-5.697092,50.100531,0.000000
-5.700307,50.103217,0.000000
-5.701975,50.103176,0.000000
-5.707387,50.122016,0.000000
-5.709218,50.132636,0.000000
-5.705393,50.137274,0.000000
-5.703521,50.140611,0.000000
-5.684641,50.161526,0.000000
-5.676747,50.165025,0.000000
-5.647369,50.172065,0.000000
-5.583608,50.195868,0.000000
-5.549428,50.203518,0.000000
-5.510976,50.219468,0.000000
-5.489125,50.219794,0.000000
-5.458119,50.200751,0.000000
-5.437978,50.194322,0.000000
-5.417388,50.202460,0.000000
-5.402943,50.217353,0.000000
-5.395863,50.227240,0.000000
-5.392893,50.236558,0.000000
-5.387563,50.240302,0.000000
-5.351918,50.240302,0.000000
-5.314849,50.253607,0.000000
-5.200307,50.330756,0.000000
-5.163564,50.347235,0.000000
-5.149892,50.350165,0.000000
-5.146474,50.355292,0.000000
-5.145660,50.366889,0.000000
-5.147043,50.379381,0.000000
-5.153676,50.399482,0.000000
-5.142405,50.404486,0.000000
-5.127268,50.405219,0.000000
-5.119740,50.404771,0.000000
-5.050282,50.428697,0.000000
-5.048166,50.434394,0.000000
-5.038726,50.447903,0.000000
-5.029775,50.486762,0.000000
-5.028635,50.507025,0.000000
-5.025258,50.524237,0.000000
-5.015614,50.538031,0.000000
-4.995595,50.548163,0.000000
-4.975168,50.548163,0.000000
-4.967844,50.551581,0.000000
-4.954823,50.561225,0.000000
-4.947255,50.562445,0.000000
-4.941477,50.556952,0.000000
-4.937123,50.545315,0.000000
-4.934438,50.531643,0.000000
-4.933583,50.520250,0.000000
-4.926869,50.522895,0.000000
-4.924306,50.524482,0.000000
-4.920522,50.527655,0.000000
-4.902415,50.520575,0.000000
-4.860951,50.519192,0.000000
-4.844838,50.514065,0.000000
-4.855824,50.527411,0.000000
-4.873280,50.534084,0.000000
-4.906239,50.541978,0.000000
-4.921864,50.554877,0.000000
-4.920237,50.564154,0.000000
-4.915191,50.572496,0.000000
-4.920522,50.582953,0.000000
-4.920522,50.589179,0.000000
-4.895660,50.585924,0.000000
-4.821197,50.589179,0.000000
-4.792470,50.595201,0.000000
-4.776601,50.609849,0.000000
-4.765045,50.627997,0.000000
-4.749257,50.644436,0.000000
-4.755442,50.659369,0.000000
-4.751943,50.670071,0.000000
-4.741933,50.674872,0.000000
-4.728139,50.672309,0.000000
-4.657297,50.711127,0.000000
-4.645579,50.723538,0.000000
-4.637807,50.741156,0.000000
-4.619008,50.754788,0.000000
-4.577260,50.774726,0.000000
-4.550120,50.809556,0.000000
-4.554921,50.897773,0.000000
-4.543772,50.939195,0.000000
-4.536855,50.947577,0.000000
-4.522694,50.972724,0.000000
-4.526682,50.980373,0.000000
-4.530426,50.994696,0.000000
-4.531321,51.008694,0.000000
-4.526438,51.014960,0.000000
-4.437327,51.014960,0.000000
-4.426422,51.012681,0.000000
-4.405751,51.002875,0.000000
-4.395741,51.000678,0.000000
-4.337717,50.996649,0.000000
-4.317291,51.000678,0.000000
-4.302317,51.007514,0.000000
-4.234731,51.055325,0.000000
-4.229156,51.061103,0.000000
-4.224680,51.067084,0.000000
-4.218495,51.072455,0.000000
-4.207997,51.076361,0.000000
-4.214263,51.086005,0.000000
-4.226308,51.113227,0.000000
-4.228505,51.120429,0.000000
-4.231923,51.126695,0.000000
-4.249013,51.142890,0.000000
-4.255767,51.151516,0.000000
-4.222320,51.149726,0.000000
-4.214833,51.151516,0.000000
-4.208363,51.162299,0.000000
-4.209828,51.172838,0.000000
-4.217275,51.181383,0.000000
-4.228505,51.186225,0.000000
-4.228505,51.192450,0.000000
-4.152333,51.211615,0.000000
-3.969472,51.222398,0.000000
-3.931996,51.231350,0.000000
-3.913197,51.233385,0.000000
-3.840891,51.233385,0.000000
-3.818959,51.236070,0.000000
-3.787099,51.246772,0.000000
-3.769154,51.247707,0.000000
-3.639760,51.226386,0.000000
-3.559316,51.228095,0.000000
-3.434193,51.209784,0.000000
-3.404368,51.192043,0.000000
-3.384999,51.186225,0.000000
-3.270741,51.189399,0.000000
-3.198883,51.203559,0.000000
-3.162750,51.206732,0.000000
-3.096750,51.204535,0.000000
-3.057525,51.208157,0.000000
-3.029286,51.220404,0.000000
-3.021840,51.213568,0.000000
-3.035553,51.199286,0.000000
-3.021840,51.192450,0.000000
-3.004791,51.213121,0.000000
-3.001332,51.220404,0.000000
-2.999582,51.233222,0.000000
-3.001536,51.239691,0.000000
-3.004994,51.245063,0.000000
-3.008168,51.254543,0.000000
-3.007639,51.291978,0.000000
-3.010610,51.310981,0.000000
-3.021840,51.322821,0.000000
-3.002431,51.319078,0.000000
-2.992177,51.321926,0.000000
-2.992096,51.322048,0.000000
-2.988393,51.331122,0.000000
-2.987782,51.346666,0.000000
-2.979888,51.355862,0.000000
-2.965972,51.364936,0.000000
-2.959584,51.374254,0.000000
-2.974680,51.384223,0.000000
-2.952952,51.398505,0.000000
-2.921010,51.394436,0.000000
-2.884185,51.416978,0.000000
-2.816396,51.473619,0.000000
-2.798573,51.482611,0.000000
-2.780873,51.489081,0.000000
-2.761220,51.492865,0.000000
-2.737620,51.494086,0.000000
-2.716420,51.499579,0.000000
-2.696156,51.512641,0.000000
-2.607818,51.607367,0.000000
-2.599599,51.611396,0.000000
-2.589223,51.614244,0.000000
-2.580434,51.618638,0.000000
-2.576812,51.627509,0.000000
-2.574452,51.635728,0.000000
-2.568959,51.644965,0.000000
-2.562245,51.653388,0.000000
-2.556386,51.659247,0.000000
-2.499176,51.696763,0.000000
-2.464996,51.725898,0.000000
-2.447743,51.731879,0.000000
-2.404897,51.741156,0.000000
-2.388539,51.750434,0.000000
-2.380767,51.761908,0.000000
-2.383372,51.773261,0.000000
-2.398061,51.782131,0.000000
-2.402415,51.763577,0.000000
-2.420400,51.753119,0.000000
-2.443430,51.748440,0.000000
-2.463287,51.747301,0.000000
-2.482086,51.742865,0.000000
-2.495839,51.732001,0.000000
-2.507965,51.718573,0.000000
-2.522125,51.706366,0.000000
-2.581695,51.681708,0.000000
-2.591135,51.675360,0.000000
-2.600209,51.665595,0.000000
-2.665354,51.617255,0.000000
-2.693756,51.596177,0.000000
-2.713124,51.586615,0.000000
-2.760487,51.579779,0.000000
-2.798085,51.563503,0.000000
-2.816396,51.555569,0.000000
-2.858713,51.546129,0.000000
-2.943349,51.542548,0.000000
-2.956288,51.545722,0.000000
-2.964101,51.552802,0.000000
-2.969472,51.559882,0.000000
-2.974680,51.562974,0.000000
-2.984039,51.558539,0.000000
-3.010243,51.538031,0.000000
-3.015696,51.531643,0.000000
-3.073720,51.508368,0.000000
-3.076487,51.507758,0.000000
-3.088938,51.505072,0.000000
-3.105621,51.497219,0.000000
-3.131703,51.480414,0.000000
-3.135081,51.476304,0.000000
-3.140940,51.464789,0.000000
-3.145375,51.459947,0.000000
-3.152415,51.457180,0.000000
-3.166656,51.456000,0.000000
-3.172393,51.453274,0.000000
-3.172719,51.453111,0.000000
-3.160064,51.431830,0.000000
-3.167144,51.410468,0.000000
-3.184804,51.397610,0.000000
-3.204010,51.401597,0.000000
-3.218861,51.402777,0.000000
-3.289418,51.384223,0.000000
-3.539174,51.398505,0.000000
-3.557444,51.405097,0.000000
-3.575307,51.420437,0.000000
-3.604726,51.445705,0.000000
-3.663197,51.476223,0.000000
-3.676991,51.477037,0.000000
-3.695424,51.471503,0.000000
-3.717926,51.478583,0.000000
-3.737620,51.490871,0.000000
-3.748036,51.500922,0.000000
-3.749420,51.505357,0.000000
-3.747670,51.507025,0.000000
-3.744537,51.507636,0.000000
-3.741851,51.508368,0.000000
-3.749338,51.528062,0.000000
-3.751902,51.533067,0.000000
-3.758941,51.546780,0.000000
-3.770131,51.563300,0.000000
-3.782216,51.576646,0.000000
-3.790273,51.581977,0.000000
-3.807729,51.589179,0.000000
-3.816965,51.596503,0.000000
-3.832672,51.615546,0.000000
-3.841624,51.621527,0.000000
-3.854888,51.623847,0.000000
-3.886790,51.621405,0.000000
-3.962392,51.615627,0.000000
-3.976633,51.611884,0.000000
-3.989980,51.606513,0.000000
-3.998769,51.600287,0.000000
-3.999908,51.590888,0.000000
-3.992258,51.581122,0.000000
-3.981801,51.571601,0.000000
-3.974599,51.562974,0.000000
-4.016184,51.562974,0.000000
-4.016103,51.560370,0.000000
-4.020823,51.555854,0.000000
-4.026519,51.554023,0.000000
-4.029205,51.559272,0.000000
-4.031972,51.563137,0.000000
-4.038564,51.566230,0.000000
-4.046457,51.568427,0.000000
-4.053131,51.569241,0.000000
-4.056304,51.567043,0.000000
-4.065582,51.557563,0.000000
-4.070221,51.555569,0.000000
-4.076812,51.556952,0.000000
-4.087270,51.561916,0.000000
-4.112131,51.565619,0.000000
-4.121653,51.565985,0.000000
-4.132192,51.562974,0.000000
-4.142730,51.556952,0.000000
-4.156809,51.546291,0.000000
-4.166412,51.542548,0.000000
-4.176503,51.544257,0.000000
-4.187734,51.548774,0.000000
-4.196767,51.549384,0.000000
-4.200551,51.538764,0.000000
-4.213368,51.539130,0.000000
-4.272450,51.554755,0.000000
-4.289906,51.555569,0.000000
-4.293324,51.559149,0.000000
-4.295155,51.561957,0.000000
-4.297353,51.569241,0.000000
-4.278310,51.578192,0.000000
-4.280832,51.588813,0.000000
-4.289703,51.601549,0.000000
-4.289906,51.617011,0.000000
-4.255767,51.623847,0.000000
-4.252024,51.627102,0.000000
-4.241282,51.639350,0.000000
-4.234731,51.644965,0.000000
-4.228505,51.637437,0.000000
-4.234731,51.637437,0.000000
-4.234731,51.631293,0.000000
-4.227854,51.628119,0.000000
-4.221018,51.623847,0.000000
-4.190094,51.630276,0.000000
-4.139027,51.632310,0.000000
-4.091298,51.639879,0.000000
-4.070221,51.662299,0.000000
-4.069814,51.668931,0.000000
-4.070383,51.674302,0.000000
-4.070546,51.675971,0.000000
-4.075429,51.677802,0.000000
-4.087270,51.668850,0.000000
-4.095448,51.665107,0.000000
-4.106842,51.664252,0.000000
-4.146352,51.667060,0.000000
-4.200551,51.685858,0.000000
-4.214955,51.679674,0.000000
-4.293691,51.672268,0.000000
-4.315297,51.677476,0.000000
-4.342356,51.690863,0.000000
-4.366444,51.708482,0.000000
-4.379262,51.726874,0.000000
-4.338043,51.723334,0.000000
-4.319976,51.724840,0.000000
-4.310455,51.733710,0.000000
-4.328725,51.732978,0.000000
-4.347157,51.735785,0.000000
-4.362538,51.742865,0.000000
-4.371816,51.754788,0.000000
-4.368764,51.756985,0.000000
-4.362904,51.763861,0.000000
-4.358022,51.773139,0.000000
-4.358225,51.782131,0.000000
-4.365102,51.789049,0.000000
-4.371490,51.785956,0.000000
-4.379262,51.775295,0.000000
-4.384918,51.771877,0.000000
-4.392974,51.763739,0.000000
-4.399159,51.761623,0.000000
-4.409332,51.763170,0.000000
-4.417877,51.767890,0.000000
-4.426503,51.775295,0.000000
-4.445790,51.773261,0.000000
-4.449330,51.766303,0.000000
-4.441396,51.756781,0.000000
-4.426503,51.747301,0.000000
-4.460764,51.735785,0.000000
-4.498891,51.734849,0.000000
-4.574208,51.741156,0.000000
-4.603424,51.739244,0.000000
-4.639231,51.733181,0.000000
-4.645375,51.732123,0.000000
-4.678212,51.717434,0.000000
-4.680287,51.692694,0.000000
-4.689443,51.691596,0.000000
-4.691640,51.689887,0.000000
-4.691640,51.685981,0.000000
-4.693959,51.678412,0.000000
-4.712310,51.650092,0.000000
-4.721425,51.652045,0.000000
-4.734934,51.659247,0.000000
-4.741851,51.656073,0.000000
-4.759185,51.644965,0.000000
-4.848297,51.646308,0.000000
-4.863515,51.644110,0.000000
-4.878977,51.637437,0.000000
-4.887807,51.629950,0.000000
-4.895741,51.621080,0.000000
-4.904775,51.613837,0.000000
-4.923695,51.608629,0.000000
-4.931996,51.599026,0.000000
-4.941029,51.596503,0.000000
-4.946034,51.597602,0.000000
-4.956451,51.602769,0.000000
-5.021596,51.616034,0.000000
-5.045766,51.626899,0.000000
-5.036610,51.637437,0.000000
-5.051178,51.656928,0.000000
-5.100494,51.664700,0.000000
-5.119740,51.678412,0.000000
-5.113433,51.685289,0.000000
-5.036610,51.678412,0.000000
-5.038726,51.681830,0.000000
-5.041331,51.689399,0.000000
-5.043446,51.692694,0.000000
-5.028676,51.692939,0.000000
-5.002553,51.687405,0.000000
-4.988189,51.685858,0.000000
-4.974599,51.687934,0.000000
-4.941029,51.700141,0.000000
-4.892649,51.706366,0.000000
-4.868276,51.716783,0.000000
-4.858062,51.718329,0.000000
-4.844838,51.713813,0.000000
-4.844838,51.720038,0.000000
-4.873402,51.737738,0.000000
-4.879018,51.762030,0.000000
-4.862538,51.782375,0.000000
-4.824330,51.788275,0.000000
-4.824330,51.795722,0.000000
-4.836008,51.790717,0.000000
-4.864980,51.783271,0.000000
-4.921295,51.780015,0.000000
-4.933583,51.775295,0.000000
-4.917226,51.775336,0.000000
-4.905181,51.771186,0.000000
-4.900543,51.762112,0.000000
-4.906239,51.747301,0.000000
-4.892079,51.739407,0.000000
-4.895660,51.728176,0.000000
-4.910553,51.718207,0.000000
-4.988189,51.706855,0.000000
-5.009918,51.706366,0.000000
-5.149241,51.718085,0.000000
-5.166900,51.713813,0.000000
-5.156972,51.697577,0.000000
-5.168609,51.688910,0.000000
-5.182851,51.689276,0.000000
-5.180653,51.700141,0.000000
-5.180653,51.706366,0.000000
-5.230133,51.730048,0.000000
-5.249501,51.733710,0.000000
-5.228139,51.733954,0.000000
-5.213938,51.735745,0.000000
-5.202870,51.740790,0.000000
-5.191151,51.751044,0.000000
-5.176829,51.759670,0.000000
-5.143219,51.763861,0.000000
-5.125966,51.768500,0.000000
-5.110260,51.778510,0.000000
-5.107086,51.788072,0.000000
-5.112294,51.813178,0.000000
-5.113393,51.828803,0.000000
-5.117502,51.843695,0.000000
-5.125885,51.856024,0.000000
-5.139638,51.864000,0.000000
-5.146474,51.857164,0.000000
-5.164377,51.866767,0.000000
-5.203765,51.870185,0.000000
-5.221588,51.877672,0.000000
-5.235829,51.871039,0.000000
-5.291412,51.864000,0.000000
-5.310943,51.864000,0.000000
-5.304270,51.867621,0.000000
-5.297353,51.870185,0.000000
-5.297353,51.877672,0.000000
-5.300689,51.882025,0.000000
-5.302561,51.885240,0.000000
-5.300160,51.888332,0.000000
-5.290517,51.891995,0.000000
-5.290517,51.898139,0.000000
-5.298329,51.910956,0.000000
-5.288930,51.916938,0.000000
-5.252838,51.918647,0.000000
-5.234202,51.923041,0.000000
-5.204172,51.942288,0.000000
-5.191151,51.946601,0.000000
-5.160390,51.949449,0.000000
-5.119537,51.958930,0.000000
-5.088043,51.976020,0.000000
-5.085032,52.001858,0.000000
-5.070790,52.001858,0.000000
-5.070790,52.008043,0.000000
-5.082753,52.014472,0.000000
-5.081207,52.021186,0.000000
-5.070221,52.026353,0.000000
-5.053700,52.028510,0.000000
-5.026601,52.027411,0.000000
-5.015045,52.025336,0.000000
-4.961741,52.007514,0.000000
-4.942535,52.007473,0.000000
-4.913686,52.014838,0.000000
-4.920522,52.028510,0.000000
-4.901601,52.026435,0.000000
-4.863189,52.016995,0.000000
-4.841420,52.014838,0.000000
-4.832265,52.018988,0.000000
-4.833852,52.028754,0.000000
-4.838287,52.040107,0.000000
-4.838002,52.049018,0.000000
-4.830393,52.052924,0.000000
-4.796986,52.056464,0.000000
-4.777577,52.064887,0.000000
-4.763173,52.075873,0.000000
-4.738678,52.100816,0.000000
-4.720286,52.113349,0.000000
-4.706532,52.113471,0.000000
-4.673451,52.097398,0.000000
-4.675689,52.126939,0.000000
-4.637522,52.138495,0.000000
-4.513824,52.135688,0.000000
-4.502268,52.138373,0.000000
-4.495758,52.143500,0.000000
-4.490956,52.150377,0.000000
-4.484283,52.156317,0.000000
-4.454701,52.162055,0.000000
-4.434804,52.170356,0.000000
-4.415395,52.181545,0.000000
-4.385569,52.203437,0.000000
-4.371246,52.209296,0.000000
-4.354726,52.212104,0.000000
-4.334340,52.212836,0.000000
-4.315826,52.216295,0.000000
-4.197133,52.279283,0.000000
-4.139068,52.330227,0.000000
-4.109609,52.365302,0.000000
-4.096262,52.387885,0.000000
-4.087392,52.430121,0.000000
-4.078969,52.453030,0.000000
-4.067942,52.473619,0.000000
-4.056549,52.487860,0.000000
-4.061838,52.497056,0.000000
-4.064036,52.509182,0.000000
-4.062571,52.520982,0.000000
-4.056549,52.529446,0.000000
-4.048492,52.530463,0.000000
-4.026601,52.523383,0.000000
-4.016184,52.521959,0.000000
-3.998769,52.525946,0.000000
-3.947336,52.549262,0.000000
-3.947336,52.556708,0.000000
-3.974477,52.556545,0.000000
-4.025868,52.545356,0.000000
-4.053131,52.542426,0.000000
-4.068471,52.550116,0.000000
-4.114125,52.588609,0.000000
-4.125478,52.603909,0.000000
-4.122222,52.628730,0.000000
-4.105946,52.653510,0.000000
-4.084828,52.672675,0.000000
-4.067128,52.680243,0.000000
-4.063547,52.683092,0.000000
-4.058827,52.696601,0.000000
-4.056549,52.700670,0.000000
-4.052724,52.702216,0.000000
-4.041982,52.704657,0.000000
-4.001088,52.724107,0.000000
-3.988271,52.734280,0.000000
-4.014719,52.732327,0.000000
-4.031972,52.723944,0.000000
-4.048818,52.721584,0.000000
-4.125152,52.778306,0.000000
-4.144358,52.802802,0.000000
-4.149037,52.812079,0.000000
-4.146230,52.820217,0.000000
-4.128896,52.823635,0.000000
-4.117340,52.830756,0.000000
-4.119781,52.846259,0.000000
-4.127756,52.861721,0.000000
-4.132192,52.868313,0.000000
-4.131988,52.882473,0.000000
-4.129872,52.889228,0.000000
-4.123606,52.893256,0.000000
-4.064036,52.919176,0.000000
-4.071401,52.921088,0.000000
-4.074574,52.922797,0.000000
-4.077626,52.926663,0.000000
-4.089101,52.918850,0.000000
-4.100494,52.914130,0.000000
-4.110585,52.915676,0.000000
-4.118560,52.926663,0.000000
-4.144399,52.914781,0.000000
-4.171620,52.913479,0.000000
-4.228505,52.919176,0.000000
-4.300689,52.905585,0.000000
-4.317291,52.899359,0.000000
-4.337310,52.892035,0.000000
-4.406606,52.892524,0.000000
-4.427235,52.885972,0.000000
-4.446197,52.875922,0.000000
-4.481679,52.850898,0.000000
-4.477935,52.848334,0.000000
-4.475494,52.844143,0.000000
-4.491363,52.838202,0.000000
-4.500966,52.826809,0.000000
-4.501332,52.813910,0.000000
-4.489125,52.803168,0.000000
-4.501943,52.794989,0.000000
-4.509185,52.791449,0.000000
-4.516469,52.789496,0.000000
-4.528554,52.790473,0.000000
-4.542470,52.800686,0.000000
-4.563954,52.805243,0.000000
-4.583079,52.814643,0.000000
-4.594635,52.816799,0.000000
-4.606516,52.815090,0.000000
-4.613515,52.811103,0.000000
-4.619211,52.806545,0.000000
-4.626332,52.803168,0.000000
-4.648590,52.799628,0.000000
-4.704498,52.803168,0.000000
-4.719309,52.797512,0.000000
-4.733225,52.787502,0.000000
-4.747426,52.783433,0.000000
-4.762847,52.789496,0.000000
-4.752512,52.798774,0.000000
-4.751454,52.803209,0.000000
-4.755442,52.809312,0.000000
-4.749257,52.814276,0.000000
-4.734934,52.830471,0.000000
-4.596059,52.928412,0.000000
-4.580963,52.933498,0.000000
-4.562082,52.934516,0.000000
-4.543528,52.937934,0.000000
-4.523997,52.944241,0.000000
-4.443430,52.982164,0.000000
-4.423695,53.002631,0.000000
-4.358225,53.028469,0.000000
-4.349965,53.041490,0.000000
-4.345693,53.059475,0.000000
-4.343861,53.101060,0.000000
-4.340891,53.112738,0.000000
-4.334340,53.116767,0.000000
-4.327626,53.114691,0.000000
-4.324696,53.107896,0.000000
-4.320668,53.101508,0.000000
-4.312245,53.109442,0.000000
-4.304758,53.120998,0.000000
-4.303619,53.125312,0.000000
-4.263539,53.154527,0.000000
-4.252349,53.159410,0.000000
-4.234527,53.164008,0.000000
-4.221303,53.175035,0.000000
-4.200551,53.200995,0.000000
-4.177968,53.217597,0.000000
-4.151519,53.228095,0.000000
-4.122222,53.233466,0.000000
-4.090688,53.235175,0.000000
-4.082346,53.233547,0.000000
-4.074330,53.230658,0.000000
-4.066884,53.229071,0.000000
-4.054107,53.234361,0.000000
-4.032297,53.240709,0.000000
-4.008901,53.244452,0.000000
-3.974599,53.261786,0.000000
-3.865305,53.289130,0.000000
-3.831288,53.289130,0.000000
-3.841420,53.307440,0.000000
-3.870758,53.325629,0.000000
-3.878407,53.337592,0.000000
-3.859975,53.336330,0.000000
-3.840566,53.332831,0.000000
-3.822987,53.326565,0.000000
-3.810129,53.317084,0.000000
-3.790517,53.323432,0.000000
-3.768870,53.319159,0.000000
-3.748199,53.307807,0.000000
-3.731923,53.292873,0.000000
-3.716298,53.286933,0.000000
-3.602203,53.288886,0.000000
-3.562327,53.294420,0.000000
-3.372060,53.350898,0.000000
-3.330312,53.351793,0.000000
-3.292388,53.340522,0.000000
-3.271311,53.330552,0.000000
-3.262074,53.320502,0.000000
-3.250803,53.312567,0.000000
-3.122222,53.262274,0.000000
-3.107533,53.251899,0.000000
-3.095123,53.239325,0.000000
-3.087758,53.234687,0.000000
-3.084543,53.238593,0.000000
-3.084543,53.258572,0.000000
-3.084543,53.275458,0.000000
-3.095937,53.287136,0.000000
-3.111195,53.302802,0.000000
-3.135406,53.333808,0.000000
-3.171539,53.362250,0.000000
-3.185211,53.377265,0.000000
-3.186350,53.392768,0.000000
-3.175526,53.402737,0.000000
-3.157297,53.408759,0.000000
-3.114654,53.412665,0.000000
-3.094228,53.417385,0.000000
-3.058258,53.434760,0.000000
-3.035553,53.433743,0.000000
-3.012196,53.416693,0.000000
-2.952952,53.323920,0.000000
-2.935129,53.309475,0.000000
-2.910553,53.296332,0.000000
-2.881500,53.288398,0.000000
-2.850575,53.289130,0.000000
-2.849599,53.291205,0.000000
-2.848378,53.295559,0.000000
-2.844960,53.300116,0.000000
-2.837554,53.302802,0.000000
-2.828603,53.302436,0.000000
-2.813385,53.297756,0.000000
-2.806142,53.296576,0.000000
-2.789784,53.297431,0.000000
-2.775502,53.299872,0.000000
-2.748118,53.309638,0.000000
-2.753651,53.322455,0.000000
-2.750885,53.331610,0.000000
-2.743153,53.338528,0.000000
-2.734486,53.344428,0.000000
-2.726145,53.341986,0.000000
